,index,open,high,low,close,volume,adjusted,created_date,last_updated,pandas_SMA_200,signal,365-Day-High,365-Day-Low
269,2016-03-09,17.3678,17.3678,17.3678,17.3678,0,14.5242,2020-03-07 15:05:17,2020-03-07 15:05:17,17.744985000000014,-0.377185000000015,19.82,15.67
270,2016-03-10,17.3513,17.3513,17.3513,17.3513,0,14.5104,2020-03-07 15:05:17,2020-03-07 15:05:17,17.73264150000001,-0.381341500000012,19.6204,15.67
271,2016-03-11,17.4023,17.4023,17.4023,17.4023,0,14.5531,2020-03-07 15:05:17,2020-03-07 15:05:17,17.721551000000012,-0.31925100000001194,19.5166,15.67
272,2016-03-14,17.4617,17.4617,17.4617,17.4617,0,14.6028,2020-03-07 15:05:17,2020-03-07 15:05:17,17.712490500000012,-0.25079050000001146,19.5166,15.67
273,2016-03-15,17.37,17.37,17.37,17.37,2,14.5261,2020-03-07 15:05:17,2020-03-07 15:05:17,17.703340500000014,-0.3333405000000127,19.5166,15.67
274,2016-03-16,17.2158,17.2158,17.2158,17.2158,0,14.3971,2020-03-07 15:05:17,2020-03-07 15:05:17,17.695278500000015,-0.47947850000001324,19.5166,15.67
275,2016-03-17,17.3893,17.3893,17.3893,17.3893,0,14.5422,2020-03-07 15:05:17,2020-03-07 15:05:17,17.688259000000013,-0.2989590000000142,19.5166,15.67
276,2016-03-18,17.45,17.45,17.45,17.45,2,14.593,2020-03-07 15:05:17,2020-03-07 15:05:17,17.68197650000001,-0.23197650000001246,19.5166,15.67
277,2016-03-21,17.38,17.38,17.38,17.38,9500,14.5344,2020-03-07 15:05:17,2020-03-07 15:05:17,17.675189500000013,-0.29518950000001354,19.5166,15.67
278,2016-03-22,17.3581,17.3581,17.3581,17.3581,0,14.5161,2020-03-07 15:05:17,2020-03-07 15:05:17,17.666952000000013,-0.30885200000001234,19.5166,15.67
279,2016-03-23,17.2915,17.2915,17.2915,17.2915,0,14.4604,2020-03-07 15:05:17,2020-03-07 15:05:17,17.658577500000014,-0.3670775000000148,19.5166,15.67
280,2016-03-24,17.0605,17.0605,17.0605,17.0605,0,14.2673,2020-03-07 15:05:17,2020-03-07 15:05:17,17.649081000000013,-0.588581000000012,19.5166,15.67
281,2016-03-29,16.7668,16.7668,16.7668,16.7668,0,14.0216,2020-03-07 15:05:17,2020-03-07 15:05:17,17.638064500000013,-0.871264500000013,19.5166,15.67
282,2016-03-30,16.7855,16.7855,16.7855,16.7855,0,14.0373,2020-03-07 15:05:17,2020-03-07 15:05:17,17.626042000000012,-0.8405420000000134,19.5166,15.67
283,2016-03-31,17.02,17.02,17.02,17.02,585,14.2334,2020-03-07 15:05:17,2020-03-07 15:05:17,17.61654200000001,-0.5965420000000101,19.5166,15.67
284,2016-04-01,16.83,16.83,16.83,16.83,5,14.0745,2020-03-07 15:05:17,2020-03-07 15:05:17,17.60459200000001,-0.7745920000000126,19.5166,15.67
285,2016-04-04,16.7106,16.7106,16.7106,16.7106,0,13.9746,2020-03-07 15:05:17,2020-03-07 15:05:17,17.59190600000001,-0.8813060000000092,19.5166,15.67
286,2016-04-05,16.6,16.6,16.6,16.6,200,13.8821,2020-03-07 15:05:17,2020-03-07 15:05:17,17.57738100000001,-0.9773810000000083,19.5166,15.67
287,2016-04-06,16.53,16.53,16.53,16.53,9,13.8236,2020-03-07 15:05:17,2020-03-07 15:05:17,17.56244800000001,-1.0324480000000094,19.3443,15.67
288,2016-04-07,16.67,16.67,16.67,16.67,21,13.9407,2020-03-07 15:05:17,2020-03-07 15:05:17,17.54907850000001,-0.8790785000000092,19.3443,15.67
289,2016-04-08,16.5139,16.5139,16.5139,16.5139,0,13.8101,2020-03-07 15:05:17,2020-03-07 15:05:17,17.53769900000001,-1.023799000000011,19.3443,15.67
290,2016-04-11,16.5,16.5,16.41,16.41,95,13.7233,2020-03-07 15:05:17,2020-03-07 15:05:17,17.52654900000001,-1.1165490000000098,19.3443,15.67
291,2016-04-12,16.61,16.61,16.61,16.61,23,13.8905,2020-03-07 15:05:17,2020-03-07 15:05:17,17.517169500000012,-0.9071695000000126,19.3443,15.67
292,2016-04-13,16.91,16.91,16.91,16.91,200,14.1414,2020-03-07 15:05:17,2020-03-07 15:05:17,17.508339500000012,-0.5983395000000122,19.3443,15.67
293,2016-04-14,17.13,17.13,17.13,17.13,61,14.3254,2020-03-07 15:05:17,2020-03-07 15:05:17,17.499155000000012,-0.36915500000001344,19.3443,15.67
294,2016-04-15,17.23,17.24,17.23,17.24,299,14.4174,2020-03-07 15:05:17,2020-03-07 15:05:17,17.49185500000001,-0.25185500000001326,19.3443,15.67
295,2016-04-18,17.2281,17.2281,17.2281,17.2281,0,14.4074,2020-03-07 15:05:17,2020-03-07 15:05:17,17.48544550000001,-0.2573455000000102,19.3443,15.67
296,2016-04-19,17.4181,17.4181,17.4181,17.4181,0,14.5663,2020-03-07 15:05:17,2020-03-07 15:05:17,17.47795450000001,-0.0598545000000108,19.3443,15.67
297,2016-04-20,17.5114,17.5114,17.5114,17.5114,0,14.6443,2020-03-07 15:05:17,2020-03-07 15:05:17,17.47288450000001,0.03851549999998838,19.3443,15.67
298,2016-04-21,17.7207,17.7207,17.7207,17.7207,0,14.8194,2020-03-07 15:05:17,2020-03-07 15:05:17,17.468829000000007,0.2518709999999942,19.3443,15.67
299,2016-04-22,17.6082,17.6082,17.6082,17.6082,0,14.7253,2020-03-07 15:05:17,2020-03-07 15:05:17,17.463826000000008,0.144373999999992,19.3443,15.67
300,2016-04-26,17.64,17.64,17.64,17.64,50,14.7519,2020-03-07 15:05:17,2020-03-07 15:05:17,17.45933700000001,0.18066299999999202,19.3443,15.67
301,2016-04-27,17.6,17.6,17.6,17.6,6,14.7184,2020-03-07 15:05:17,2020-03-07 15:05:17,17.452838000000007,0.14716199999999446,19.3443,15.67
302,2016-04-28,17.5537,17.5537,17.5537,17.5537,0,14.6797,2020-03-07 15:05:17,2020-03-07 15:05:17,17.445056500000007,0.10864349999999234,19.3443,15.67
303,2016-04-29,17.6538,17.6538,17.6538,17.6538,0,14.7634,2020-03-07 15:05:17,2020-03-07 15:05:17,17.437214500000003,0.2165854999999972,19.3443,15.67
304,2016-05-02,17.56,17.56,17.4,17.4,1222,14.5512,2020-03-07 15:05:17,2020-03-07 15:05:17,17.428123000000006,-0.02812300000000789,19.3443,15.67
305,2016-05-03,17.73,17.87,17.73,17.87,70,14.9442,2020-03-07 15:05:17,2020-03-07 15:05:17,17.421043000000004,0.4489569999999965,19.3443,15.67
306,2016-05-04,17.72,17.72,17.72,17.72,5,14.8188,2020-03-07 15:05:17,2020-03-07 15:05:17,17.412921500000003,0.3070784999999958,19.34,15.67
307,2016-05-05,17.7097,17.7097,17.7097,17.7097,0,14.8102,2020-03-07 15:05:17,2020-03-07 15:05:17,17.406366000000002,0.30333399999999955,19.34,15.67
308,2016-05-06,17.746,17.746,17.746,17.746,0,14.8405,2020-03-07 15:05:17,2020-03-07 15:05:17,17.400523000000003,0.34547699999999537,19.34,15.67
309,2016-05-09,17.71,17.71,17.71,17.71,3,14.8104,2020-03-07 15:05:17,2020-03-07 15:05:17,17.394882500000005,0.31511749999999594,19.34,15.67
310,2016-05-10,17.9626,17.9626,17.9626,17.9626,0,15.0217,2020-03-07 15:05:17,2020-03-07 15:05:17,17.390048,0.5725519999999982,19.34,15.67
311,2016-05-11,18.06,18.06,18.06,18.06,2078,15.1031,2020-03-07 15:05:17,2020-03-07 15:05:17,17.385709000000002,0.6742909999999966,19.34,15.67
312,2016-05-12,18.05,18.05,18.05,18.05,122,15.0947,2020-03-07 15:05:17,2020-03-07 15:05:17,17.380309,0.6696910000000003,19.34,15.67
313,2016-05-13,18.05,18.05,17.92,17.92,5820,14.986,2020-03-07 15:05:17,2020-03-07 15:05:17,17.373851000000002,0.5461489999999998,19.34,15.67
314,2016-05-16,18.0477,18.0477,18.0477,18.0477,0,15.0928,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3675515,0.6801484999999978,19.34,15.67
315,2016-05-17,18.19,18.19,18.19,18.19,63,15.2118,2020-03-07 15:05:17,2020-03-07 15:05:17,17.362285500000002,0.827714499999999,19.34,15.67
316,2016-05-18,18.0997,18.0997,18.0997,18.0997,0,15.1363,2020-03-07 15:05:17,2020-03-07 15:05:17,17.356084000000003,0.7436159999999958,19.21,15.67
317,2016-05-19,18.0,18.0,18.0,18.0,4,15.0529,2020-03-07 15:05:17,2020-03-07 15:05:17,17.350034000000004,0.6499659999999956,19.001,15.67
318,2016-05-20,18.0851,18.0851,18.0851,18.0851,0,15.1241,2020-03-07 15:05:17,2020-03-07 15:05:17,17.345454500000002,0.7396454999999982,18.68,15.67
319,2016-05-23,17.92,18.02,17.92,18.02,513,15.0697,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3422045,0.6777954999999984,18.68,15.67
320,2016-05-24,17.878,17.878,17.878,17.878,0,14.9509,2020-03-07 15:05:17,2020-03-07 15:05:17,17.338434000000003,0.5395659999999971,18.68,15.67
321,2016-05-25,18.1343,18.1343,18.1343,18.1343,0,15.1652,2020-03-07 15:05:17,2020-03-07 15:05:17,17.335705500000003,0.7985944999999965,18.4,15.67
322,2016-05-26,18.1943,18.1943,18.1943,18.1943,0,15.2154,2020-03-07 15:05:17,2020-03-07 15:05:17,17.335877000000004,0.8584229999999948,18.3094,15.67
323,2016-05-27,18.33,18.33,18.3,18.3,4466,15.3038,2020-03-07 15:05:17,2020-03-07 15:05:17,17.336138500000008,0.963861499999993,18.33,15.67
324,2016-05-30,18.2616,18.2616,18.2616,18.2616,0,15.2717,2020-03-07 15:05:17,2020-03-07 15:05:17,17.336805000000005,0.924794999999996,18.33,15.67
325,2016-05-31,18.28,18.28,18.28,18.28,546,15.2871,2020-03-07 15:05:17,2020-03-07 15:05:17,17.337349000000007,0.9426509999999944,18.33,15.67
326,2016-06-01,17.9653,17.9653,17.9653,17.9653,0,15.0239,2020-03-07 15:05:17,2020-03-07 15:05:17,17.33592550000001,0.6293744999999902,18.33,15.67
327,2016-06-02,17.94,17.94,17.79,17.79,618,14.8773,2020-03-07 15:05:17,2020-03-07 15:05:17,17.333494500000008,0.45650549999999157,18.33,15.67
328,2016-06-03,17.93,17.93,17.93,17.93,5,14.9944,2020-03-07 15:05:17,2020-03-07 15:05:17,17.333144500000007,0.5968554999999931,18.33,15.67
329,2016-06-06,18.09,18.09,18.09,18.09,138,15.1282,2020-03-07 15:05:17,2020-03-07 15:05:17,17.335844500000007,0.7541554999999924,18.33,15.67
330,2016-06-07,18.11,18.11,18.11,18.11,3,15.1449,2020-03-07 15:05:17,2020-03-07 15:05:17,17.341494500000007,0.7685054999999927,18.33,15.67
331,2016-06-08,18.1166,18.1166,18.1166,18.1166,0,15.1504,2020-03-07 15:05:17,2020-03-07 15:05:17,17.344877500000006,0.7717224999999921,18.33,15.67
332,2016-06-09,18.0649,18.0649,18.0649,18.0649,0,15.1072,2020-03-07 15:05:17,2020-03-07 15:05:17,17.347135000000005,0.7177649999999964,18.33,15.67
333,2016-06-10,17.87,17.87,17.87,17.87,560,14.9442,2020-03-07 15:05:17,2020-03-07 15:05:17,17.347395000000002,0.5226049999999987,18.33,15.67
334,2016-06-14,17.5,17.5,17.5,17.5,90,14.6348,2020-03-07 15:05:17,2020-03-07 15:05:17,17.345236000000003,0.15476399999999657,18.33,15.67
335,2016-06-15,17.45,17.47,17.45,17.47,603,14.6097,2020-03-07 15:05:17,2020-03-07 15:05:17,17.343987500000004,0.12601249999999453,18.33,15.67
336,2016-06-16,17.41,17.41,17.41,17.41,25,14.5595,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3428375,0.06716249999999846,18.33,15.67
337,2016-06-20,17.58,17.58,17.58,17.58,138,14.7017,2020-03-07 15:05:17,2020-03-07 15:05:17,17.343834500000003,0.23616549999999492,18.33,15.67
338,2016-06-21,17.7551,17.7551,17.7551,17.7551,0,14.8481,2020-03-07 15:05:17,2020-03-07 15:05:17,17.346917500000004,0.40818249999999523,18.33,15.67
339,2016-06-22,17.7558,17.7558,17.7558,17.7558,0,14.8487,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3498205,0.4059795000000008,18.33,15.67
340,2016-06-23,17.79,17.81,17.79,17.81,2510,14.894,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3535705,0.4564294999999987,18.33,15.67
341,2016-06-24,17.5,17.5,17.5,17.5,3,14.6348,2020-03-07 15:05:17,2020-03-07 15:05:17,17.35389,0.14611000000000018,18.33,15.67
342,2016-06-27,17.2832,17.2832,17.2832,17.2832,0,14.4535,2020-03-07 15:05:17,2020-03-07 15:05:17,17.350914,-0.06771399999999872,18.33,15.67
343,2016-06-28,17.2033,17.2033,17.2033,17.2033,0,14.3867,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3497205,-0.1464205000000014,18.33,15.67
344,2016-06-29,17.1341,17.1341,17.1341,17.1341,0,14.521,2020-03-07 15:05:17,2020-03-07 15:05:17,17.348614,-0.2145140000000012,18.33,15.67
345,2016-06-30,17.45,17.48,17.45,17.48,600,14.8141,2020-03-07 15:05:17,2020-03-07 15:05:17,17.348752500000003,0.13124749999999707,18.33,15.67
346,2016-07-01,17.58,17.58,17.56,17.56,585,14.8819,2020-03-07 15:05:17,2020-03-07 15:05:17,17.350705,0.20929499999999734,18.33,15.67
347,2016-07-04,17.5741,17.5741,17.5741,17.5741,0,14.8939,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3515255,0.22257450000000034,18.33,15.67
348,2016-07-05,17.3965,17.3965,17.3965,17.3965,0,14.7433,2020-03-07 15:05:17,2020-03-07 15:05:17,17.349558000000002,0.04694199999999782,18.33,15.67
349,2016-07-06,17.14,17.14,17.14,17.14,68,14.526,2020-03-07 15:05:17,2020-03-07 15:05:17,17.346762000000002,-0.20676200000000122,18.33,15.67
350,2016-07-07,17.37,17.37,17.37,17.37,6,14.7209,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3469495,0.023050500000000085,18.33,15.67
351,2016-07-08,17.2,17.2,17.2,17.2,2,14.5768,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3458495,-0.14584950000000063,18.33,15.67
352,2016-07-11,17.7485,17.7485,17.7485,17.7485,0,15.0417,2020-03-07 15:05:17,2020-03-07 15:05:17,17.349092,0.3994080000000011,18.33,15.67
353,2016-07-12,17.8076,17.8076,17.8076,17.8076,0,15.0918,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3516285,0.4559715000000004,18.33,15.67
354,2016-07-13,17.89,17.89,17.89,17.89,3,15.1616,2020-03-07 15:05:17,2020-03-07 15:05:17,17.355098,0.5349019999999989,18.33,15.67
355,2016-07-14,17.97,17.97,17.97,17.97,8,15.2294,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3577265,0.6122735000000006,18.33,15.67
356,2016-07-15,18.13,18.13,18.09,18.09,2503,15.3311,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3637765,0.7262234999999997,18.33,15.67
357,2016-07-18,18.13,18.13,18.13,18.13,39,15.365,2020-03-07 15:05:17,2020-03-07 15:05:17,17.368744,0.7612559999999995,18.33,15.67
358,2016-07-19,18.08,18.08,18.08,18.08,1592,15.3226,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3719285,0.7080714999999991,18.33,15.67
359,2016-07-20,18.2393,18.2393,18.2393,18.2393,0,15.4576,2020-03-07 15:05:17,2020-03-07 15:05:17,17.375925,0.8633750000000013,18.33,15.67
360,2016-07-21,18.4,18.4,18.4,18.4,271,15.5938,2020-03-07 15:05:17,2020-03-07 15:05:17,17.380113,1.019886999999997,18.4,15.67
361,2016-07-22,18.3,18.3,18.3,18.3,5,15.5091,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3834245,0.9165755000000004,18.4,15.67
362,2016-07-25,18.41,18.41,18.41,18.41,14,15.6023,2020-03-07 15:05:17,2020-03-07 15:05:17,17.3866795,1.0233205000000005,18.41,15.67
363,2016-07-26,18.36,18.36,18.36,18.36,3,15.5599,2020-03-07 15:05:17,2020-03-07 15:05:17,17.38934,0.9706599999999987,18.41,15.67
364,2016-07-27,18.4535,18.4535,18.4535,18.4535,0,15.6391,2020-03-07 15:05:17,2020-03-07 15:05:17,17.391248000000004,1.0622519999999938,18.4535,15.67
365,2016-07-28,18.4992,18.4992,18.4992,18.4992,0,15.6779,2020-03-07 15:05:17,2020-03-07 15:05:17,17.393994000000006,1.105205999999992,18.4992,15.67
366,2016-07-29,18.4892,18.4892,18.4892,18.4892,0,15.6694,2020-03-07 15:05:17,2020-03-07 15:05:17,17.397340000000003,1.091859999999997,18.4992,15.67
367,2016-08-01,18.62,18.62,18.62,18.62,536,15.7803,2020-03-07 15:05:17,2020-03-07 15:05:17,17.401790000000002,1.2182099999999991,18.62,15.67
368,2016-08-02,18.57,18.57,18.57,18.57,65,15.7379,2020-03-07 15:05:17,2020-03-07 15:05:17,17.405170000000005,1.164829999999995,18.62,15.67
369,2016-08-03,18.1603,18.1603,18.1603,18.1603,0,15.3907,2020-03-07 15:05:17,2020-03-07 15:05:17,17.405862500000005,0.7544374999999945,18.62,15.67
370,2016-08-04,18.21,18.21,18.21,18.21,3,15.4328,2020-03-07 15:05:17,2020-03-07 15:05:17,17.406689500000006,0.8033104999999949,18.62,15.67
371,2016-08-05,18.29,18.29,18.29,18.29,1005,15.5006,2020-03-07 15:05:17,2020-03-07 15:05:17,17.408633500000004,0.8813664999999951,18.62,15.67
372,2016-08-08,18.4165,18.4165,18.4165,18.4165,0,15.6078,2020-03-07 15:05:17,2020-03-07 15:05:17,17.411016000000004,1.0054839999999956,18.62,15.67
373,2016-08-09,18.47,18.47,18.47,18.47,1000,15.6531,2020-03-07 15:05:17,2020-03-07 15:05:17,17.413301500000003,1.056698499999996,18.62,15.67
374,2016-08-10,18.39,18.39,18.39,18.39,3,15.5853,2020-03-07 15:05:17,2020-03-07 15:05:17,17.4137045,0.9762954999999991,18.62,15.67
375,2016-08-12,18.421,18.421,18.421,18.421,0,15.6116,2020-03-07 15:05:17,2020-03-07 15:05:17,17.4143635,1.006636499999999,18.62,15.67
376,2016-08-15,18.4403,18.4403,18.4403,18.4403,0,15.628,2020-03-07 15:05:17,2020-03-07 15:05:17,17.415119999999998,1.0251800000000024,18.62,15.67
377,2016-08-16,18.44,18.44,18.44,18.44,1594,15.6277,2020-03-07 15:05:17,2020-03-07 15:05:17,17.4161775,1.0238225000000014,18.62,15.67
378,2016-08-17,18.42,18.42,18.42,18.42,3000,15.6108,2020-03-07 15:05:17,2020-03-07 15:05:17,17.4176275,1.0023725000000034,18.62,15.67
379,2016-08-18,18.3797,18.3797,18.3797,18.3797,0,15.5766,2020-03-07 15:05:17,2020-03-07 15:05:17,17.420284499999998,0.9594155000000022,18.62,15.67
380,2016-08-19,18.37,18.39,18.37,18.39,556,15.5853,2020-03-07 15:05:17,2020-03-07 15:05:17,17.424334499999997,0.9656655000000036,18.62,15.67
381,2016-08-22,18.45,18.45,18.45,18.45,27,15.6362,2020-03-07 15:05:17,2020-03-07 15:05:17,17.427450999999998,1.0225490000000015,18.62,15.67
382,2016-08-23,18.531,18.531,18.531,18.531,0,15.7048,2020-03-07 15:05:17,2020-03-07 15:05:17,17.430865999999995,1.1001340000000042,18.62,15.67
383,2016-08-24,18.6067,18.6067,18.6067,18.6067,0,15.769,2020-03-07 15:05:17,2020-03-07 15:05:17,17.435325999999996,1.1713740000000037,18.62,15.67
384,2016-08-25,18.5544,18.5544,18.5544,18.5544,0,15.7247,2020-03-07 15:05:17,2020-03-07 15:05:17,17.438893999999994,1.115506000000007,18.62,15.67
385,2016-08-26,18.4512,18.4512,18.4512,18.4512,0,15.6372,2020-03-07 15:05:17,2020-03-07 15:05:17,17.443649999999995,1.0075500000000055,18.62,15.67
386,2016-08-29,18.27,18.27,18.27,18.27,46,15.4836,2020-03-07 15:05:17,2020-03-07 15:05:17,17.447843999999996,0.8221560000000032,18.62,15.67
387,2016-08-30,18.3601,18.3601,18.3601,18.3601,0,15.56,2020-03-07 15:05:17,2020-03-07 15:05:17,17.451843999999994,0.9082560000000051,18.62,15.67
388,2016-08-31,18.46,18.46,18.46,18.46,541,15.6447,2020-03-07 15:05:17,2020-03-07 15:05:17,17.456218999999994,1.0037810000000071,18.62,15.67
389,2016-09-01,18.1684,18.1684,18.1684,18.1684,0,15.3975,2020-03-07 15:05:17,2020-03-07 15:05:17,17.460510999999993,0.7078890000000051,18.62,15.67
390,2016-09-02,18.07,18.07,18.02,18.02,410,15.2718,2020-03-07 15:05:17,2020-03-07 15:05:17,17.464710999999994,0.5552890000000055,18.62,15.67
391,2016-09-05,18.23,18.23,18.23,18.23,3,15.4497,2020-03-07 15:05:17,2020-03-07 15:05:17,17.468184499999996,0.7618155000000044,18.62,15.67
392,2016-09-06,18.1908,18.1908,18.1908,18.1908,0,15.4165,2020-03-07 15:05:17,2020-03-07 15:05:17,17.471255499999994,0.7195445000000049,18.62,15.67
393,2016-09-07,18.21,18.21,18.21,18.21,2,15.4328,2020-03-07 15:05:17,2020-03-07 15:05:17,17.472491999999995,0.7375080000000054,18.62,15.67
394,2016-09-08,18.1061,18.1061,18.1061,18.1061,0,15.3447,2020-03-07 15:05:17,2020-03-07 15:05:17,17.472908999999994,0.6331910000000072,18.62,15.67
395,2016-09-09,17.9501,17.9501,17.9501,17.9501,0,15.2125,2020-03-07 15:05:17,2020-03-07 15:05:17,17.472205999999993,0.47789400000000626,18.62,15.67
396,2016-09-12,17.62,17.62,17.62,17.62,1702,14.9328,2020-03-07 15:05:17,2020-03-07 15:05:17,17.47067549999999,0.1493245000000094,18.62,15.67
397,2016-09-13,17.62,17.62,17.62,17.62,3,14.9328,2020-03-07 15:05:17,2020-03-07 15:05:17,17.469689499999994,0.1503105000000069,18.62,15.67
398,2016-09-14,17.56,17.56,17.56,17.56,916,14.8819,2020-03-07 15:05:17,2020-03-07 15:05:17,17.46812899999999,0.09187100000000825,18.62,15.67
399,2016-09-15,17.6364,17.6364,17.6364,17.6364,0,14.9467,2020-03-07 15:05:17,2020-03-07 15:05:17,17.46656099999999,0.16983900000000673,18.62,15.67
400,2016-09-16,17.87,17.87,17.87,17.87,289,15.1446,2020-03-07 15:05:17,2020-03-07 15:05:17,17.46716099999999,0.4028390000000108,18.62,15.67
401,2016-09-19,17.83,17.83,17.83,17.83,4,15.1107,2020-03-07 15:05:17,2020-03-07 15:05:17,17.46600099999999,0.36399900000000684,18.62,15.67
402,2016-09-20,17.863,17.863,17.863,17.863,0,15.1387,2020-03-07 15:05:17,2020-03-07 15:05:17,17.46504599999999,0.39795400000000924,18.62,15.67
403,2016-09-21,17.92,17.92,17.92,17.92,1430,15.187,2020-03-07 15:05:17,2020-03-07 15:05:17,17.464895999999992,0.4551040000000093,18.62,15.67
404,2016-09-22,18.13,18.13,18.13,18.13,3,15.365,2020-03-07 15:05:17,2020-03-07 15:05:17,17.467103499999993,0.6628965000000058,18.62,15.67
405,2016-09-23,18.2886,18.2886,18.2886,18.2886,0,15.4994,2020-03-07 15:05:17,2020-03-07 15:05:17,17.468996499999992,0.8196035000000066,18.62,15.67
406,2016-09-26,18.2903,18.2903,18.2903,18.2903,0,15.5008,2020-03-07 15:05:17,2020-03-07 15:05:17,17.472866999999994,0.8174330000000047,18.62,15.67
407,2016-09-27,18.18,18.18,18.18,18.18,1500,15.4074,2020-03-07 15:05:17,2020-03-07 15:05:17,17.476669499999993,0.703330500000007,18.62,15.67
408,2016-09-28,18.2367,18.2367,18.2367,18.2367,0,15.4554,2020-03-07 15:05:17,2020-03-07 15:05:17,17.48150849999999,0.7551915000000093,18.62,15.67
409,2016-09-29,18.4324,18.4324,18.4324,18.4324,0,15.6213,2020-03-07 15:05:17,2020-03-07 15:05:17,17.487418499999993,0.9449815000000079,18.62,15.67
410,2016-09-30,18.28,18.37,18.28,18.37,1157,15.5684,2020-03-07 15:05:17,2020-03-07 15:05:17,17.494862499999993,0.8751375000000081,18.62,15.67
411,2016-10-03,18.49,18.49,18.49,18.49,3,15.6701,2020-03-07 15:05:17,2020-03-07 15:05:17,17.50291249999999,0.9870875000000083,18.62,15.67
412,2016-10-04,18.4831,18.4831,18.4831,18.4831,0,15.6642,2020-03-07 15:05:17,2020-03-07 15:05:17,17.50918499999999,0.9739150000000087,18.62,15.67
413,2016-10-05,18.4117,18.4117,18.4117,18.4117,0,15.6037,2020-03-07 15:05:17,2020-03-07 15:05:17,17.51387149999999,0.8978285000000099,18.62,15.67
414,2016-10-06,18.51,18.51,18.51,18.51,10000,15.687,2020-03-07 15:05:17,2020-03-07 15:05:17,17.518988499999992,0.9910115000000097,18.62,15.67
415,2016-10-07,18.56,18.56,18.5,18.5,475,15.6786,2020-03-07 15:05:17,2020-03-07 15:05:17,17.52394249999999,0.9760575000000102,18.62,15.67
416,2016-10-10,18.59,18.59,18.59,18.59,2355,15.7548,2020-03-07 15:05:17,2020-03-07 15:05:17,17.529263499999992,1.060736500000008,18.62,15.67
417,2016-10-11,18.59,18.59,18.59,18.59,2,15.7548,2020-03-07 15:05:17,2020-03-07 15:05:17,17.53406349999999,1.0559365000000085,18.62,15.67
418,2016-10-12,18.5439,18.5439,18.5439,18.5439,0,15.7158,2020-03-07 15:05:17,2020-03-07 15:05:17,17.537460999999993,1.0064390000000074,18.62,15.67
419,2016-10-13,18.3932,18.3932,18.3932,18.3932,0,15.588,2020-03-07 15:05:17,2020-03-07 15:05:17,17.540104999999993,0.8530950000000068,18.62,15.67
420,2016-10-14,18.4,18.4,18.4,18.4,3,15.5938,2020-03-07 15:05:17,2020-03-07 15:05:17,17.544373499999995,0.8556265000000032,18.62,15.67
421,2016-10-17,18.42,18.42,18.42,18.42,262,15.6108,2020-03-07 15:05:17,2020-03-07 15:05:17,17.547821999999993,0.8721780000000088,18.62,15.67
422,2016-10-18,18.34,18.34,18.34,18.34,0,15.543,2020-03-07 15:05:17,2020-03-07 15:05:17,17.551299999999994,0.7887000000000057,18.62,15.67
423,2016-10-19,18.41,18.41,18.41,18.41,760,15.6023,2020-03-07 15:05:17,2020-03-07 15:05:17,17.555616999999994,0.8543830000000057,18.62,15.67
424,2016-10-20,18.4177,18.4177,18.4177,18.4177,0,15.6088,2020-03-07 15:05:17,2020-03-07 15:05:17,17.56140449999999,0.8562955000000088,18.62,15.67
425,2016-10-21,18.3883,18.3883,18.3883,18.3883,0,15.5839,2020-03-07 15:05:17,2020-03-07 15:05:17,17.568124999999995,0.8201750000000061,18.62,15.67
426,2016-10-24,18.3113,18.3113,18.3113,18.3113,0,15.5186,2020-03-07 15:05:17,2020-03-07 15:05:17,17.572931499999992,0.7383685000000071,18.62,15.67
427,2016-10-25,18.49,18.49,18.49,18.49,925,15.6701,2020-03-07 15:05:17,2020-03-07 15:05:17,17.58253149999999,0.9074685000000073,18.62,15.67
428,2016-10-26,18.32,18.4,18.18,18.18,1218,15.4074,2020-03-07 15:05:17,2020-03-07 15:05:17,17.59213149999999,0.5878685000000097,18.62,15.67
429,2016-10-27,18.12,18.12,18.12,18.12,3,15.3565,2020-03-07 15:05:17,2020-03-07 15:05:17,17.60106499999999,0.5189350000000097,18.62,15.67
430,2016-10-28,17.9061,17.9061,17.9061,17.9061,0,15.1752,2020-03-07 15:05:17,2020-03-07 15:05:17,17.60784549999999,0.2982545000000094,18.62,15.67
431,2016-10-31,18.0293,18.0293,18.0293,18.0293,0,15.2796,2020-03-07 15:05:17,2020-03-07 15:05:17,17.61657799999999,0.41272200000000936,18.62,15.67
432,2016-11-01,17.9396,17.9396,17.9396,17.9396,0,15.2036,2020-03-07 15:05:17,2020-03-07 15:05:17,17.62495499999999,0.3146450000000094,18.62,15.67
